OBJECTID,YearBuilt1,HEIGHT,UseDescription,GrossFloorArea
20652,1999,9,3,1450
20653,2000,0,N,0
20654,2005,6,3,188
20655,1985,3,3,20
20656,2009,6,3,3432
20657,1998,6,3,4578
20658,2007,12,3,5960
20659,2002,6,4,811
20660,1994,3,3,378
20662,1975,3,3,15
20681,1976,3,3,350
20691,1959,6,3,267
20692,1961,6,4,412
20699,2023,21,4,6472
20700,2000,15,N,0
20735,1967,3,3,12
20747,1961,6,3,1180
20748,2002,6,3,1065
20749,1960,9,3,9865
20750,1955,3,3,89
20754,1961,6,3,340
20791,1989,3,3,313
20807,1973,9,4,5158
20826,1976,3,3,498
20829,1999,12,4,269
20840,1979,9,4,988
20841,1960,9,4,390
20844,2001,9,4,1372
20860,1988,15,4,522
20872,1941,3,4,1215
20873,1980,3,3,118
20874,1979,12,4,634
20876,1980,9,3,276
20893,1943,3,3,740
20894,1943,9,4,6095
20895,1957,12,4,7833
20927,1966,3,3,669
20928,1965,3,3,124
20984,1950,9,4,154
21025,1968,9,4,341
21046,1970,3,3,113
21061,1950,3,4,179
21073,1972,3,4,82
21075,1973,6,4,137
21095,1965,9,3,215
21115,1963,3,4,101
21134,1968,3,4,4945
21135,1977,6,4,1180
21136,1976,9,4,6624
21137,1970,3,3,16
21138,2006,9,4,1653
21163,1962,3,3,118
21168,1965,3,3,107
21169,1950,6,3,16143
21170,1962,3,3,6653
21171,2021,9,3,7531
21172,2001,3,3,1252
21173,2001,3,3,6754
21174,1961,6,3,4716
21175,1962,3,3,20
21176,1990,12,3,7152
21177,1962,12,3,26603
21178,2022,9,3,8713
21179,2001,6,3,4502
21180,2007,15,3,40411
21181,1997,6,3,8395
21195,1970,6,3,2544
21196,1974,6,3,3799
21197,1969,3,3,30
21199,1950,6,4,5370
21200,1950,3,3,17
21247,1954,6,3,37
21248,1963,6,3,170
21260,1959,6,4,169
21279,1982,6,4,416
21293,1970,9,4,479
21294,1970,6,4,684
21295,1995,12,4,1318
21296,1995,9,4,1379
21310,1975,12,4,718
21323,1993,3,4,219
21332,1977,3,3,155
21337,1967,3,4,875
21338,1981,9,4,4918
21339,1980,3,3,23
21366,1974,6,3,206
21382,1976,3,3,1482
21383,1990,3,4,2997
21384,1976,6,3,554
21385,1990,3,3,1092
21386,1990,3,3,1070
21387,1990,3,3,909
21388,1990,3,3,756
21389,1990,3,3,304
21390,1990,3,3,35
21391,2005,6,3,633
21392,2005,6,3,721
21393,2005,6,3,833
21394,1947,6,4,7483
21395,1947,3,3,18
21396,1947,3,3,806
21397,1947,6,3,4126
21398,1947,3,3,644
21418,1953,3,4,596
21422,1960,3,3,16
21431,1962,6,4,150
21444,1961,6,4,134
21455,1964,6,4,218
21462,1930,3,3,119
21469,1998,3,3,240
21472,1985,21,4,2437
21475,1930,12,4,587
21479,1930,3,3,215
21509,1999,3,3,86
21511,1970,6,3,20
21525,1953,3,3,132
21587,1983,3,3,52
21591,1975,3,3,31
21593,1965,3,3,25
21600,1983,3,3,228
21601,1900,6,3,2863
21602,1997,3,3,18
21605,1975,3,4,2484
21606,1971,3,3,20
21607,1973,3,3,30
21627,2004,12,4,6126
21628,1992,3,3,4563
21629,1973,6,3,23399
21630,2019,9,4,7410
21631,1972,3,3,57
21657,1960,3,3,151
21685,1967,9,3,244
21748,1955,6,3,280
21751,1960,3,3,42
21753,1963,6,3,89
21763,1960,9,4,256
21779,1960,12,4,299
21801,1978,3,4,497
21804,1995,12,4,852
21817,1977,9,4,625
21844,1983,3,3,1108
21845,1983,3,3,19
21855,1945,3,3,17
21856,1945,6,3,1850
21857,1945,9,3,731
21858,1945,9,3,2765
21859,1945,9,3,5346
21860,1958,3,3,4879
21861,1964,6,3,14135
21862,1964,3,3,59
21864,1976,3,3,332
21865,1967,18,4,5324
21867,1949,3,3,487
21868,1955,9,4,584
21869,1961,12,4,1059
21885,1960,6,4,1120
21909,1963,9,4,205
21913,1970,12,4,643
21914,1975,3,4,253
21915,1986,6,3,129
21916,1999,21,4,454
21923,1975,12,3,290
21924,1975,3,3,125
21925,1975,3,3,126
21954,1970,3,3,118
21962,1971,3,3,120
21966,1992,3,3,126
21988,1985,3,3,122
22005,1986,3,3,124
22036,1990,3,4,1522
22037,1991,3,4,1559
22038,1952,3,3,30
22039,2008,3,4,291
22042,1998,3,4,1018
22046,1960,3,3,22
22076,1974,6,3,11381
22077,1978,9,3,17939
22078,1986,3,3,15838
22079,2009,9,4,29905
22080,1998,6,3,8739
22081,1993,6,4,8373
22082,1970,6,3,5505
22083,2008,6,3,10187
22084,1970,6,3,13669
22085,1970,3,3,25
22086,1971,9,4,1888
22087,1988,6,3,651
22088,1991,6,4,4808
22089,1975,3,3,20
22090,1986,3,4,1294
22091,1974,3,3,102
22092,1973,6,3,162
22093,1999,3,3,191
22094,1978,6,3,231
22095,1969,3,3,261
22096,1973,3,3,265
22097,1970,3,3,495
22098,1988,6,3,333
22099,1974,3,3,805
22100,1970,3,3,509
22101,1970,3,3,109
22102,1975,3,3,157
22103,1973,3,3,181
22104,1973,3,3,315
22105,1972,3,4,419
22106,1974,3,3,397
22107,1973,3,3,821
22108,1970,3,3,868
22109,1973,3,4,216
22110,1970,6,4,352
22111,1974,6,4,313
22112,1988,3,3,1076
22113,1974,3,3,513
22114,1980,6,3,1170
22115,1989,6,3,1709
22116,1970,3,3,544
22117,1970,6,4,374
22118,1988,6,4,385
22119,1971,12,3,6784
22120,1987,6,3,5497
22132,1958,6,4,199
22133,2004,3,4,397
22134,1978,6,3,2420
22135,1978,3,3,260
22263,1950,3,4,85
22278,1960,6,3,82
22281,1990,12,4,707
22310,1971,3,3,71
22323,1910,3,4,63
22326,1953,3,3,79
22348,1977,15,4,2950
22353,1968,12,4,251
22420,1960,9,4,178
22477,1940,6,4,1948
22478,1940,12,4,4265
22480,1970,3,4,197
22521,1988,3,3,902
22522,1988,3,3,880
22523,1988,3,3,610
22524,1988,3,3,483
22525,1988,3,3,387
22526,1988,3,3,18
22527,1988,3,3,30
22528,1988,3,3,864
22529,1988,3,3,1024
22530,1988,3,3,304
22531,1973,9,3,2127
22532,1950,6,4,1902
22533,1974,3,3,1031
22534,1950,3,3,759
22535,1973,6,3,5196
22536,1968,3,3,302
22537,1970,3,3,318
22538,1976,3,3,496
22539,1976,3,3,494
22540,1976,3,3,640
22541,1971,6,3,610
22542,1970,3,3,624
22544,1966,3,3,152
22545,1970,3,3,1263
22546,1970,3,3,165
22547,1965,9,4,5306
22548,1961,3,3,26
22549,1960,9,3,2138
22551,1968,3,3,19
22552,1955,3,4,143
22553,1965,6,3,1301
22554,1970,12,4,1619
22555,1965,12,4,2705
22557,1986,6,3,185
22558,1962,15,3,4553
22559,1967,6,3,344
22564,1972,3,3,256
22567,1972,3,4,175
22570,1974,15,4,917
22592,1973,3,4,351
22593,1973,12,4,970
22594,1966,12,4,997
22596,1968,15,4,2922
22597,2008,6,3,9437
22598,2008,6,3,12747
22599,2009,15,3,8765
22600,2018,3,4,4820
22601,2021,9,4,7436
22602,2022,9,3,5526
22603,2019,9,3,4421
22619,2000,3,N,0
22668,1950,12,4,1917
22691,1989,6,3,2799
22692,1991,3,3,2216
22693,1991,3,3,2700
22694,2000,6,3,4725
22695,1960,9,3,11037
22696,1960,3,3,20
22697,1991,6,3,4644
22698,2001,6,3,5133
22699,1993,3,3,563
22700,1996,3,3,1300
22701,1990,6,3,1347
22702,1991,3,3,1175
22703,1993,6,3,2111
22704,1991,3,3,485
22705,1990,3,3,1003
22706,1991,9,3,1663
22707,1991,9,3,11703
22708,1995,6,3,7377
22709,1988,3,3,50
22710,1989,3,3,2820
22711,1991,3,3,678
22712,1992,3,3,541
22713,1968,3,3,11512
22714,1968,6,3,1435
22715,1970,6,3,14593
22716,1970,3,3,50
22717,1990,6,3,4018
22718,1990,6,3,3476
22719,1971,3,3,30
22720,1968,3,3,4209
22721,1968,3,3,504
22722,2004,12,3,3386
22723,1970,3,3,7150
22724,1973,6,3,831
22725,1966,6,3,1197
22726,1965,3,3,1609
22727,1970,3,3,16
22728,1970,3,3,27
22729,1983,6,4,2017
22730,1973,6,4,600
22731,1966,6,3,459
22732,1970,3,3,496
22733,1971,6,3,458
22734,1970,3,3,170
22735,1969,3,3,192
22736,2010,6,4,609
22737,1973,3,3,409
22738,1971,3,3,197
22739,1988,3,3,235
22740,1989,3,3,263
22741,1982,6,3,340
22742,1984,6,3,2440
22743,1972,6,3,948
22744,1993,6,4,716
22745,1987,12,3,5373
22746,1967,3,3,98
22747,1960,6,3,3741
22748,1970,6,3,1427
22749,1989,3,3,572
22750,1989,6,3,828
22751,1960,3,3,538
22757,2000,0,N,0
22813,1950,3,3,62
22834,1950,12,4,344
22864,1999,3,3,115
22929,1978,3,3,85
23004,1934,6,3,81
23173,1960,3,3,118
23240,1960,9,4,306
23268,1960,9,3,66
23350,1973,3,3,4996
23351,1975,9,3,2512
23359,1963,3,3,11
23365,1993,6,4,414
23368,1963,3,3,541
23369,1963,3,3,532
23370,1963,6,3,550
23396,1967,9,3,334
23397,1964,6,3,524
23402,1963,6,3,50
23421,1963,6,4,5258
23422,1963,3,3,13
23423,1963,6,3,789
23424,1963,3,3,319
23425,1963,3,3,976
23426,1963,3,3,833
23427,1952,6,3,1645
23431,1971,12,4,659
23435,1964,6,3,380
23436,1964,3,3,110
23472,1968,6,3,391
23475,1964,3,3,1025
23488,1987,3,3,485
23491,1973,3,3,110
23498,2003,6,4,169
23510,1966,3,3,113
23515,1979,3,4,698
23516,1968,3,3,350
23520,1962,6,4,9992
23524,1960,9,4,5028
23543,1960,3,3,49
23552,2001,6,3,15687
23553,2004,15,4,24637
23554,2003,6,3,11214
23555,2005,15,4,31662
23556,1969,6,3,11772
23563,1982,3,4,552
23568,2022,6,4,1210
23586,1972,3,4,61
23606,1988,6,3,1741
23607,1976,9,3,4788
23608,1992,3,3,1543
23609,1888,3,4,520
23610,1990,9,3,3390
23611,1970,3,3,2108
23612,1990,3,3,1305
23613,1971,3,3,68
23614,1989,9,3,15163
23615,1973,6,3,1890
23616,1973,3,3,25
23617,1992,3,3,889
23618,1991,6,3,3783
23619,1991,3,3,11473
23620,1991,9,4,6157
23621,1991,3,3,51
23622,1991,3,3,45
23623,1973,15,3,62979
23624,1989,3,3,2200
23625,1989,3,3,1977
23626,1991,6,3,1993
23627,1989,6,3,1621
23628,1980,6,3,404
23629,1979,6,3,1055
23630,1973,6,3,2181
23631,1989,3,3,771
23632,1989,3,3,479
23633,1989,3,3,578
23634,1989,3,3,633
23635,1975,3,3,33
23636,1989,3,3,2087
23637,1989,3,3,630
23638,1989,3,3,809
23639,1989,3,3,2290
23640,1975,3,3,12
23641,1975,9,3,13501
23642,1999,6,3,1512
23643,1975,6,3,1984
23644,1976,3,3,22
23645,1975,6,3,4651
23646,1975,6,3,1242
23647,1975,3,3,955
23648,1996,3,3,281
23649,1995,6,3,966
23650,2004,3,3,310
23651,2002,6,3,1856
23652,1996,3,3,182
23657,2000,0,N,0
23687,1964,6,4,145
23714,1982,3,3,204
23735,1948,6,3,74
23744,1965,12,3,215
23778,1958,3,3,130
23785,1965,3,3,93
23802,1958,6,3,344
23813,1978,6,3,186
23824,1978,6,3,63
23825,1970,3,3,23
23860,1965,3,3,225
23891,1985,3,3,132
23897,1984,3,4,2407
23907,1978,6,4,1256
23908,1970,3,3,45
23909,1988,3,3,658
23910,1988,3,3,736
23911,1988,3,3,401
23912,1988,3,3,1154
23913,1985,3,3,31
23914,1988,3,3,678
23915,1988,3,3,714
23916,1988,3,3,888
23917,1988,3,3,550
23923,1976,3,3,122
23930,1962,3,3,266
23968,1965,3,4,78
23973,1964,6,4,198
23984,1955,3,3,95
24039,1983,3,3,14
24048,1961,12,4,4309
24052,1969,9,4,979
24054,1994,15,4,1028
24079,1962,12,4,3309
24080,1962,3,3,17
24081,1962,6,4,1070
24139,2000,3,N,0
24141,1973,3,4,326
24145,1982,3,4,116
24147,1991,3,3,17729
24148,1977,3,3,116
24149,1971,9,3,17643
24150,1991,3,3,50
24151,1991,3,3,35
24152,1991,3,3,50
24153,1970,6,3,7950
24154,1971,3,3,44
24155,1971,6,3,8580
24156,1971,3,3,1870
24157,1987,6,3,996
24158,1990,3,3,28
24159,1985,6,3,3632
24160,1984,3,3,1050
24161,1984,3,3,450
24162,1984,3,3,765
24163,1986,6,3,1035
24164,1986,6,3,1462
24165,1986,6,3,1206
24166,1987,6,3,1276
24167,1987,3,3,37
24168,1987,3,3,1868
24169,1986,6,3,3344
24170,1988,6,4,2428
24171,1988,3,3,800
24172,1988,6,3,1089
24173,1987,6,3,996
24174,1987,6,3,1066
24175,1992,9,3,9074
24176,1965,6,3,5183
24177,1965,3,3,182
24178,1992,3,3,35
24190,1999,3,4,1008
24191,1970,6,4,1307
24192,1970,3,3,22
24193,1983,3,4,1041
24199,1984,12,3,20
24205,1996,6,4,1457
24211,1970,6,3,312
24214,1958,9,3,543
24215,1970,6,3,459
24217,1975,9,3,4854
24218,1975,3,3,366
24219,1970,3,3,185
24220,1987,3,3,176
24221,1965,3,3,16
24227,1957,6,3,522
24229,1970,9,3,558
24231,1973,3,3,2006
24235,1958,3,3,103
24236,1958,6,4,319
24248,1958,6,3,204
24279,1958,6,4,265
24280,1970,3,4,234
24282,1970,3,3,648
24283,1970,12,4,729
24292,1956,6,4,207
24309,1966,9,4,468
24310,1956,9,4,321
24311,1957,6,4,731
24313,1988,3,4,160
24314,1988,3,3,112
24315,1997,3,4,5079
24316,1970,6,3,17431
24317,1987,6,2,6188
24318,1920,6,3,784
24319,1971,3,3,30
24320,1970,6,4,9249
24321,1970,6,3,580
24322,1970,3,3,60
24323,2003,9,4,7728
24324,1987,3,3,35
24325,2008,9,4,7109
24327,1920,6,4,863
24329,1920,6,4,842
24330,1979,9,3,15907
24331,1973,6,3,1412
24332,1991,3,4,5010
24333,1971,6,3,2624
24334,1976,6,3,2850
24335,1974,6,4,2992
24336,1990,3,3,2835
24337,1992,3,3,2035
24338,1991,3,3,35
24339,1979,3,3,25
24340,1992,3,3,2035
24341,2015,6,3,5478
24342,2020,6,3,10684
24386,1996,3,4,45453
24387,2012,3,3,1467
24391,2000,3,N,0
24397,2002,3,4,2178
24398,2001,3,4,2720
24400,1998,6,4,71034
24474,1950,9,4,180
24509,1957,3,3,20
24518,1970,12,4,3918
24527,1981,3,3,30
24533,1965,3,3,27
24572,1975,3,3,34
24573,1975,12,3,9896
24574,1980,6,3,2154
24575,1997,6,3,1433
24576,1989,3,3,4257
24578,1970,3,3,1143
24579,1990,3,3,516
24580,1970,3,3,27
24582,1970,6,3,572
24583,1970,12,3,965
24584,1995,6,3,816
24589,1970,9,4,176
24590,1965,3,3,1193
24591,1965,3,3,2190
24592,1965,6,3,2427
24593,1990,3,3,545
24594,1998,6,3,405
24596,1970,6,3,815
24597,1970,3,4,603
24598,1970,6,3,674
24599,1970,3,4,748
24600,1970,3,4,755
24601,1989,6,3,557
24602,1988,6,4,1129
24603,1987,6,3,433
24604,1986,6,3,798
24605,1987,6,3,436
24606,1970,3,4,390
24607,1970,3,4,332
24609,1969,12,4,1581
24623,2006,9,3,4184
24635,2010,15,4,7346
24636,2021,6,4,3971
24640,2018,9,4,7664
24655,1976,6,4,536
24681,1994,6,3,2396
24682,2004,12,4,3489
24683,1997,6,4,2530
24684,1930,9,4,2319
24685,1978,9,3,20257
24686,1994,6,3,7978
24687,1989,6,4,4408
24688,1989,3,3,36
24689,1991,6,4,4661
24690,1970,3,3,19
24691,1988,6,3,2655
24692,1968,3,3,35
24693,2002,9,4,5146
24695,2019,6,3,5718
24696,1981,3,3,713
24697,1979,9,4,2850
24698,1991,6,3,368
24699,1981,3,3,22
24700,1989,6,4,9342
24701,1979,12,3,5046
24702,1979,3,3,16
24703,1989,3,3,35
24704,1981,6,3,1038
24705,1981,6,3,1277
24706,1989,3,3,780
24707,1989,9,3,3487
24708,1989,6,3,2826
24709,1990,3,3,510
24710,1990,3,3,510
24711,1990,3,3,510
24712,1990,3,3,510
24713,1990,6,4,640
24714,1990,3,3,510
24715,1989,3,3,1611
24716,1991,3,3,399
24717,1992,6,3,1452
24718,1991,3,3,399
24719,1990,6,3,437
24720,1990,3,3,268
24721,1990,3,3,298
24722,1990,3,3,298
24723,1990,3,3,294
24724,1990,3,3,294
24725,2004,6,3,636
24726,2004,6,3,485
24727,2006,9,3,7637
24728,1999,6,3,460
24729,1970,9,4,1368
24730,1979,3,3,27
24731,1979,6,3,2292
24732,1991,3,3,724
24733,1991,3,3,290
24734,1979,12,3,6297
24735,1991,3,3,1283
24736,1991,9,3,2788
24737,1970,3,3,903
24738,2013,3,3,1774
24739,1996,6,3,2279
24740,2013,9,3,2228
24741,1978,3,4,1354
24742,1970,6,3,13364
24743,1970,3,3,3240
24744,1975,3,3,46
24745,1999,6,3,7476
24746,1975,3,3,24
24747,1978,3,3,2461
24748,1973,3,3,18
24749,1970,6,3,3091
24750,1971,6,3,2681
24751,1973,6,3,4613
24752,2015,3,4,1760
24753,1967,6,3,3451
24754,1971,6,3,4939
24755,1970,3,3,16
24756,1970,3,3,3691
24757,1973,9,4,18760
24758,1970,3,3,1048
24759,1973,9,3,5453
24760,1969,6,4,378
24761,1973,3,3,1491
24762,1970,3,3,800
24763,1970,3,3,1455
24819,2010,6,4,523
24870,1975,6,3,1067
24911,1960,6,4,951
24915,1968,9,4,137
25010,1976,12,4,624
25029,1980,9,4,281
25034,2000,6,3,4052
25035,1970,9,4,5129
25036,1970,6,3,2141
25037,1970,3,3,1982
25038,1970,6,3,1033
25039,1970,6,3,392
25040,1970,3,3,380
25041,1978,3,3,25
25042,1975,3,3,344
25043,1970,6,3,437
25044,1970,3,3,280
25045,1975,6,3,422
25046,1970,3,3,2151
25047,1975,3,3,326
25048,1970,3,3,407
25049,1975,3,3,1004
25050,1978,3,3,1004
25051,1975,3,3,532
25052,1977,6,3,644
25053,1975,3,3,225
25054,1975,3,3,225
25055,2001,15,4,19172
25056,1993,6,4,453
25057,1915,6,4,724
25067,1968,3,3,30
25074,1973,3,4,418
25081,1968,9,4,398
25083,1969,6,4,281
25110,1978,3,3,807
25113,1992,6,4,468
25160,1992,3,4,478
25161,1975,3,3,951
25162,1990,6,3,9210
25163,1990,6,3,2232
25164,1979,3,3,28
25165,1991,6,4,1194
25166,1989,3,3,1464
25167,1989,9,3,3193
25168,1965,6,3,603
25169,1979,12,3,3117
25170,1990,3,3,54
25171,2019,9,3,27932
25172,1991,6,4,6678
25173,2001,12,3,9052
25174,1991,9,4,3298
25175,1970,6,4,2379
25176,1970,9,4,4776
25177,1991,3,3,2749
25178,1971,3,3,22
25179,2006,9,3,7073
25180,2006,9,4,6692
25181,1963,6,3,4585
25182,1969,3,4,901
25183,1970,3,3,38
25184,1973,3,3,20
25185,1972,3,3,48
25186,1981,3,3,34
25187,1963,3,3,840
25188,1973,9,3,8694
25189,2005,6,3,2330
25190,2024,9,3,8206
25191,1959,12,3,21587
25192,1987,3,3,608
25200,1963,6,3,420
25207,1977,3,3,1616
25222,1971,3,3,168
25225,1971,3,3,132
25226,1987,3,3,384
25227,1971,6,4,416
25256,1975,6,4,5958
25276,2000,0,N,0
25322,1988,3,3,27
25344,1975,3,3,434
25345,1980,3,3,800
25348,1975,3,3,280
25400,1989,9,4,426
25473,2000,6,4,3787
25474,2000,9,3,1006
25475,1998,6,3,16708
25476,2000,6,3,5099
25477,1999,6,3,4362
25478,1999,6,3,4534
25479,2000,6,3,1072
25480,2000,9,3,2668
25481,1968,6,4,3006
25483,1919,6,4,376
25485,1901,12,4,1603
25486,1980,9,4,541
25487,1924,3,3,76
25488,1901,3,4,268
25509,1988,3,3,169
25531,1975,3,3,16
25569,1961,3,3,41
25576,1979,3,3,32
25577,1994,6,3,3001
25578,1977,3,3,44
25579,1970,6,3,4417
25580,1977,9,3,2482
25581,1972,6,3,1551
25582,1991,9,3,3481
25583,1971,6,3,7051
25584,1970,3,3,30
25585,2019,3,3,1937
25586,1973,3,3,25
25587,1966,6,3,7664
25588,1970,6,3,684
25589,1970,3,3,581
25590,1970,3,3,398
25591,1970,3,3,409
25600,2010,3,4,570
25601,1987,9,4,485
25604,1987,12,3,675
25613,1992,3,3,359
25618,1991,3,3,186
25640,2005,9,4,4246
25641,2011,9,4,7635
25642,1996,3,4,7638
25644,2004,9,4,1712
25645,2008,3,3,662
25652,1975,3,4,3362
25655,1959,3,3,15
25768,1990,3,3,238
25812,1990,3,3,593
25814,1998,9,4,351
25825,1978,3,3,28
25826,1900,6,4,1358
25851,1998,6,4,5453
25852,1998,6,4,4102
25853,1970,9,3,3997
25854,1969,9,3,10790
25855,1980,3,3,30
25856,1990,6,3,2698
25857,1990,6,4,2326
25858,1989,6,4,5873
25859,2012,9,4,9129
25860,1970,3,4,1738
25861,1990,9,3,25681
25862,1979,3,3,16
25863,2006,6,3,12318
25864,1967,9,4,6679
