OBJECTID,HEIGHT_norm
13089,21
13091,9
13220,6
13235,6
13243,15
13274,6
13281,9
13295,3
13308,12
13338,15
13402,6
13405,9
13423,9
13438,3
13458,9
13479,15
13558,15
13658,6
13666,12
13930,18
13968,12
13974,12
13979,6
14113,9
14126,9
14233,18
14273,12
14325,6
14329,9
14482,3
14483,3
14490,3
14491,3
14493,3
14581,3
14673,6
14743,9
14744,9
14800,9
15060,6
15097,3
15161,3
15338,3
15359,3
15403,6
15440,6
15490,9
15503,9
15663,3
15668,6
15670,6
15711,15
15786,3
15790,3
15928,3
16082,3
16093,3
16181,9
16291,9
16322,6
16353,6
16357,6
16360,9
16367,6
16373,6
16437,3
16444,12
16449,3
16600,3
16603,3
16607,6
16621,9
16635,9
16647,6
16680,12
16774,6
16780,3
16781,3
16840,6
16845,6
16852,3
16863,9
16916,12
16930,12
17102,3
17123,3
17127,6
17138,6
17186,3
17195,6
17382,6
17421,6
17454,6
17519,6
17520,9
17573,6
17592,9
17612,3
17629,6
17632,9
17635,3
17724,6
17780,9
17797,6
17812,3
17860,9
17870,6
17883,12
17891,6
17892,6
17897,3
17902,18
17925,6
17929,6
17969,15
18046,6
18063,6
18074,3
18143,3
18167,6
18185,6
18222,6
18323,9
18547,6
18578,6
18584,6
18592,3
18793,6
18817,3
18823,3
18824,9
18827,6
18829,3
18835,6
18882,6
18991,12
18993,3
19157,9
19202,6
19207,12
19323,6
19327,6
19390,6
19420,9
19550,3
19605,3
19607,6
19618,3
19619,9
19620,3
19622,3
19623,3
19626,6
19885,6
19937,9
19995,3
19996,3
19998,3
19999,6
20002,6
20027,9
20031,3
20034,6
20042,3
20164,6
20348,18
20375,3
20413,6
20529,6
20532,9
20546,9
20592,6
20617,9
20621,15
20646,6
20647,6
20659,6
20841,9
20860,15
20872,3
20984,9
21025,9
21061,3
21073,3
21075,6
21199,6
21260,6
21310,12
21323,3
21337,3
21383,3
21394,6
21431,6
21444,6
21455,6
21472,21
21630,9
21763,9
21779,12
21817,9
21868,9
21869,12
21909,9
21913,12
21914,3
22039,3
22079,9
22086,9
22088,6
22105,3
22109,3
22110,6
22111,6
22132,6
22133,3
22263,3
22281,12
22348,15
22353,12
22420,9
22480,3
22567,3
22570,15
22729,6
22736,6
22834,12
23240,9
23421,6
23498,6
23515,3
23609,3
23687,6
23973,6
24054,15
24236,6
24279,6
24292,6
24309,9
24310,9
24311,6
24313,3
24315,3
24327,6
24329,6
24397,3
24398,3
24400,6
24474,9
24589,9
24597,3
24599,3
24600,3
24602,6
24606,3
24607,3
24609,12
24636,6
24640,9
24655,6
24682,12
24683,6
24684,9
24687,6
24693,9
24757,9
24760,6
24911,6
24915,9
25029,9
25057,6
25172,6
25174,9
25175,6
25176,9
25182,3
25227,6
25400,9
25485,12
25486,9
25601,9
25814,9
25826,6
25851,6
25852,6
25857,6
25858,6
25859,9
25860,3
25864,9
