OBJECTID,YearBuilt1,HEIGHT,UseDescription,GrossFloorArea,orientation,street_width,second_type
9699,1971,3,12,25.05,80.0,11.17,71
9737,1965,3,12,60.9,85.0,11.9,48
9758,2002,3,12,246.93,80.0,11.97,71
9761,1950,9,12,63.66,45.0,11.8,71
9766,1967,3,12,129.55,135.0,11.98,71
9771,1953,6,12,52.82,135.0,11.92,48
9775,1945,3,12,101.46,135.0,11.85,71
9781,2002,3,12,157.24,135.0,11.86,71
9784,1970,3,12,124.66,200.0,24.99,79
9787,1960,3,12,80.23,290.0,7.93,71
9790,2016,3,12,121.27,290.0,7.94,79
9797,1946,3,12,26.8,290.0,7.99,79
9800,1960,3,12,31.28,45.0,0.0,79
9802,1965,3,12,66.62,20.0,25.04,71
9809,2024,3,12,,20.0,24.97,79
9811,1964,3,12,20.96,20.0,25.02,79
9814,1959,6,12,117.55,20.0,25.08,48
9827,1964,3,12,53.85,25.0,12.8,79
9829,1970,3,12,109.37,0.0,50.48,48
9832,1964,3,12,75.11,110.0,8.0,79
9839,2006,3,12,,285.0,17.48,48
9841,1990,3,12,70.97,285.0,20.54,48
9843,1957,6,12,79.91,285.0,23.61,48
9846,1950,3,12,63.29,110.0,7.94,79
9850,1955,3,12,106.68,200.0,25.06,71
9852,1997,3,12,83.32,200.0,24.95,79
9857,1967,3,12,32.89,285.0,32.58,79
9868,1968,3,12,94.45,225.0,14.06,71
9870,1969,3,12,99.88,225.0,13.68,71
9873,1968,3,12,86.26,225.0,13.62,71
9877,1963,3,12,76.36,315.0,4.93,79
9886,1972,3,12,101.26,135.0,20.45,48
9893,1981,3,12,,120.0,26.29,79
9899,1946,3,12,130.19,60.0,16.64,71
9905,1960,3,12,520.46,225.0,19.5,71
9910,1980,3,12,111.16,45.0,57.19,71
9922,1960,3,12,75.56,45.0,11.9,48
9923,1965,3,12,19.54,135.0,49.33,71
9926,1970,3,12,67.41,135.0,11.83,79
9928,1964,3,12,83.86,135.0,11.83,71
9934,1970,6,12,99.6,135.0,11.82,48
9936,1970,3,12,90.43,135.0,11.82,71
9940,1975,3,12,96.24,135.0,11.82,71
9943,1975,3,12,147.94,135.0,11.82,71
9946,1987,3,12,177.57,225.0,11.89,48
9952,2004,3,12,231.2,270.0,21.55,71
9957,2003,3,12,79.27,310.0,14.25,48
9963,1994,3,12,40.85,225.0,12.0,79
9969,1955,3,12,,60.0,15.89,79
9974,2003,3,12,193.89,225.0,11.77,79
9982,1972,6,12,81.6,315.0,11.8,79
9985,1970,3,12,,195.0,6.15,79
9988,1971,3,12,78.57,200.0,6.06,79
9993,2007,3,12,,15.0,4.68,79
9996,1970,3,12,30.36,15.0,4.01,48
10000,1980,3,12,,30.0,6.52,79
10003,1975,3,12,,35.0,5.84,48
10007,1980,3,12,,10.0,5.55,79
10010,1972,6,12,,90.0,27.77,79
10013,1956,3,12,102.36,100.0,12.65,79
10018,1950,3,12,,95.0,12.54,71
10020,1960,3,12,103.0,95.0,12.51,71
10022,1948,6,12,68.87,95.0,12.49,79
10025,1940,3,12,95.65,95.0,12.45,71
10028,1944,3,12,94.38,95.0,12.42,71
10036,1960,3,12,81.45,205.0,7.39,71
10038,1946,9,12,92.79,280.0,11.86,79
10042,1963,9,12,18.54,280.0,11.82,79
10044,1960,3,12,91.71,280.0,11.81,48
10049,1942,3,12,76.32,100.0,12.35,79
10052,2003,3,12,287.55,280.0,11.89,71
10054,1960,3,12,282.04,35.0,36.22,71
10056,1950,3,12,460.6,35.0,61.75,71
10058,1953,3,12,,100.0,80.58,71
10061,1956,3,12,117.91,100.0,17.02,71
10063,1950,3,12,142.45,100.0,12.67,71
10065,1954,3,12,89.2,100.0,12.69,48
10070,1958,3,12,,100.0,12.82,79
10072,1960,3,12,171.56,100.0,12.84,48
10079,2024,3,12,61.43,280.0,11.86,48
10081,1967,3,12,116.95,280.0,17.47,71
10083,1950,3,12,133.06,280.0,111.08,71
10086,1989,3,12,62.95,100.0,12.79,79
10094,2000,3,12,54.09,75.0,9.95,79
10096,1950,3,12,79.48,75.0,25.43,48
10098,1984,3,12,91.76,235.0,40.42,79
10101,2010,3,12,280.62,345.0,9.83,48
10109,1960,3,12,126.96,75.0,9.81,48
10126,1955,3,12,89.2,75.0,9.94,71
10129,1929,3,12,133.72,75.0,9.97,48
10131,1950,6,12,82.07,75.0,9.99,48
10142,1940,3,12,23.39,225.0,40.27,71
10151,1943,3,12,274.29,165.0,77.37,48
10153,2009,3,12,196.46,75.0,9.92,48
10156,2009,6,12,367.61,345.0,15.58,48
10158,1943,3,12,42.01,165.0,15.82,71
10160,1898,3,12,89.64,165.0,15.85,79
10168,1941,3,12,,165.0,15.83,48
10171,1965,3,12,17.86,95.0,12.73,71
10174,2004,3,12,1541.44,95.0,16.09,71
10176,1972,3,12,104.17,255.0,10.13,71
10178,1920,3,12,51.06,345.0,9.94,48
10179,1923,3,12,137.68,345.0,9.95,79
10181,1965,6,12,87.62,345.0,9.96,79
10183,1968,3,12,85.56,345.0,9.96,48
10186,1987,3,12,65.29,345.0,9.98,71
10191,1990,6,12,231.62,255.0,9.91,48
10200,1958,3,12,176.35,255.0,7.13,48
10205,1956,3,12,264.0,255.0,9.98,71
10208,1960,3,12,,5.0,9.93,48
10212,1990,6,12,185.7,255.0,9.99,79
10217,1923,3,12,78.05,345.0,9.69,48
10219,2023,3,12,105.15,345.0,9.67,48
10226,1954,6,12,,345.0,9.56,79
10229,1920,6,12,18.76,345.0,9.5,79
10232,1918,6,12,,75.0,9.98,48
10234,1928,3,12,19.05,75.0,9.98,79
10236,1964,3,12,68.94,75.0,9.98,48
10241,1922,6,12,,165.0,9.97,79
10243,1994,6,12,28.95,165.0,9.97,79
10245,2006,3,12,58.81,165.0,9.96,48
10250,1955,3,12,93.61,255.0,10.34,48
10252,1920,3,12,111.46,255.0,10.32,71
10255,2016,3,12,115.07,255.0,10.26,79
10257,2021,3,12,66.88,255.0,10.24,48
10261,1923,3,12,92.04,255.0,10.19,71
10266,1980,3,12,120.83,75.0,12.01,48
10269,1997,6,12,81.04,345.0,9.85,48
10273,2019,3,12,,345.0,9.68,79
10283,1933,3,12,76.54,80.0,13.91,79
10291,1920,6,12,17.33,255.0,9.97,79
10294,2003,3,12,148.65,255.0,9.98,71
10298,1918,3,12,101.39,345.0,9.9,71
10300,1932,3,12,89.36,345.0,9.91,71
10302,1918,3,12,83.87,345.0,9.92,48
10304,1918,3,12,90.49,345.0,9.92,71
10306,2020,3,12,59.46,345.0,9.93,48
10308,1992,3,12,69.71,345.0,9.93,48
10311,1943,9,12,87.84,345.0,9.93,48
10313,1927,3,12,95.2,75.0,9.98,48
10316,1997,6,12,80.81,75.0,9.98,48
10318,1990,3,12,57.68,75.0,9.97,48
10322,1928,3,12,90.33,75.0,9.97,79
10324,1963,3,12,111.51,75.0,9.97,48
10330,1932,3,12,82.21,75.0,9.95,48
10336,2009,3,12,67.08,165.0,9.68,48
10343,1990,3,12,63.64,255.0,9.94,71
10345,1920,3,12,82.28,255.0,9.94,48
10347,1918,3,12,83.09,255.0,9.93,48
10349,1928,3,12,84.62,255.0,9.93,79
10352,1962,3,12,88.9,255.0,9.93,71
10354,2004,3,12,385.43,75.0,10.0,71
10357,2023,6,12,375.31,250.0,9.91,48
10359,1920,3,12,96.84,345.0,9.94,48
10362,1966,6,12,9.51,345.0,9.96,79
10364,1971,3,12,23.45,345.0,9.99,71
10368,1961,3,12,,345.0,10.05,48
10373,1897,3,12,109.24,345.0,10.12,48
10377,2017,3,12,,345.0,10.18,48
10380,1953,3,12,154.67,80.0,13.89,79
10385,1959,6,12,14.32,80.0,14.09,79
10387,1955,3,12,80.59,80.0,14.13,48
10389,1960,3,12,217.68,80.0,14.25,71
10392,1950,6,12,11.3,180.0,4.97,79
10398,1967,3,12,107.44,180.0,9.73,71
10401,2021,3,12,,180.0,9.69,48
10403,1956,3,12,218.5,180.0,18.38,71
10412,1979,3,12,372.44,0.0,9.7,71
10419,1963,3,12,44.46,80.0,11.93,79
10422,1979,3,12,141.25,80.0,11.94,79
10425,1951,3,12,96.46,80.0,21.09,71
10429,1966,6,12,,165.0,9.67,79
10431,1951,3,12,90.29,165.0,9.64,71
10436,1961,3,12,93.9,255.0,9.97,71
10438,1951,3,12,135.62,255.0,9.96,48
10439,1951,3,12,73.66,80.0,19.5,71
10441,2010,6,12,62.55,255.0,9.97,48
10453,2004,3,12,96.85,95.0,9.88,71
10458,1966,3,12,127.97,185.0,9.94,48
10465,2000,3,12,106.92,5.0,7.74,48
10468,2002,3,12,135.05,5.0,7.79,71
10471,1960,3,12,9.99,5.0,10.03,71
10476,2017,3,12,56.12,95.0,9.3,79
10479,1929,3,12,,95.0,9.42,79
10482,1960,3,12,,95.0,9.52,71
10484,1929,3,12,92.84,95.0,9.59,79
10491,1960,3,12,203.07,260.0,13.74,71
10494,1960,3,12,31.85,260.0,13.7,71
10498,1986,3,12,,260.0,13.65,79
10501,2020,3,12,58.99,260.0,13.61,48
10507,1981,3,12,37.66,345.0,9.87,48
10510,2003,3,12,292.37,345.0,9.81,71
10511,1960,3,12,82.6,345.0,9.77,71
10514,1957,3,12,,30.0,28.66,48
10516,1970,3,12,145.1,80.0,13.6,71
10519,1972,3,12,84.11,80.0,13.67,48
10521,1943,3,12,75.67,80.0,13.69,48
10527,1959,3,12,64.03,165.0,10.12,48
10529,1929,3,12,,165.0,10.1,79
10532,1965,3,12,123.11,165.0,10.05,79
10534,1995,3,12,64.76,165.0,10.03,48
10540,1953,3,12,,255.0,10.07,79
10542,1963,3,12,131.89,255.0,10.05,71
10547,1959,3,12,60.32,255.0,9.96,79
10551,1966,9,12,531.3,300.0,19.18,48
10555,1959,3,12,45.99,180.0,7.77,79
10557,1932,3,12,,180.0,7.75,79
10559,1969,3,12,,185.0,7.72,71
10564,1962,3,12,91.86,180.0,34.65,48
10566,1964,3,12,94.52,260.0,13.98,79
10582,1989,6,12,441.53,180.0,9.91,79
10591,1920,3,12,67.41,0.0,7.9,79
10593,1920,3,12,63.23,0.0,7.89,79
10600,1920,3,12,64.17,270.0,9.95,79
10602,1920,3,12,7.57,270.0,9.92,48
10604,1920,3,12,156.47,270.0,9.91,48
10605,1950,9,12,466.46,0.0,11.66,71
10606,1950,6,12,1052.05,0.0,12.61,71
10607,1950,9,12,434.33,0.0,12.61,71
10608,1950,9,12,666.54,95.0,10.13,71
10609,1950,6,12,289.1,95.0,10.25,71
10610,1950,9,12,443.36,275.0,9.13,71
10611,1950,6,12,419.59,275.0,9.52,71
10620,1900,3,12,,270.0,19.85,71
10624,1960,3,12,,325.0,131.82,71
10626,1940,3,12,70.99,330.0,64.42,79
10629,1940,3,12,112.61,330.0,47.72,48
10644,1960,3,12,99.56,90.0,7.25,71
10646,1960,3,12,89.17,90.0,7.25,48
10648,2010,3,12,59.19,90.0,6.06,48
10651,1960,3,12,87.31,90.0,6.95,48
10653,1960,3,12,,90.0,26.35,71
10655,1960,3,12,14.89,90.0,9.34,71
10661,1950,3,12,25.72,270.0,19.36,79
10664,1940,3,12,112.92,270.0,27.42,48
10666,2012,3,12,52.4,270.0,12.49,79
10668,1955,3,12,124.68,270.0,9.81,48
10670,1960,3,12,107.74,270.0,9.81,71
10675,1940,3,12,24.01,270.0,9.76,71
10679,1940,3,12,17.2,270.0,9.72,79
10683,1956,3,12,67.08,270.0,9.69,48
10686,1950,3,12,79.37,270.0,9.66,79
10688,1958,3,12,31.71,270.0,9.64,48
10691,1940,3,12,,270.0,9.63,79
10693,1940,9,12,31.02,270.0,9.62,79
10695,1950,3,12,81.22,270.0,9.62,79
10698,1940,3,12,71.9,270.0,11.86,79
10712,1996,3,12,449.56,335.0,11.66,48
10717,1999,12,12,1078.72,285.0,28.11,48
10761,1982,3,12,667.32,350.0,69.41,71
10764,1958,3,12,59.78,80.0,11.73,71
10768,1963,3,12,182.67,80.0,39.26,48
10770,1984,3,12,72.26,80.0,13.59,48
10773,1964,3,12,105.21,135.0,34.25,48
10775,1954,3,12,93.5,185.0,9.84,71
10776,1973,6,12,110.3,185.0,9.83,48
10778,1977,3,12,137.24,185.0,9.8,71
10780,2023,6,12,106.64,185.0,9.79,79
10790,1960,3,12,31.38,5.0,9.85,71
10793,1960,3,12,114.82,5.0,9.88,71
10795,1958,3,12,13.73,80.0,11.96,79
10800,1958,3,12,121.52,185.0,9.92,48
10807,1994,3,12,641.82,230.0,81.22,48
10809,1974,3,12,84.69,350.0,9.95,71
10813,1964,3,12,82.65,350.0,10.05,71
10819,1972,3,12,72.89,30.0,12.04,71
10822,1953,3,12,137.54,30.0,12.0,71
10827,1956,3,12,56.97,75.0,58.44,71
10832,1965,6,12,,115.0,54.88,79
10835,1960,3,12,41.41,115.0,46.19,71
10840,1962,3,12,75.96,120.0,35.94,71
10842,1954,3,12,168.07,265.0,11.92,48
10844,1963,3,12,11.44,265.0,11.93,71
10848,1961,3,12,80.15,120.0,36.84,48
10852,1993,3,12,117.55,265.0,12.08,48
10856,1956,3,12,109.89,265.0,11.87,79
10864,1954,3,12,22.74,30.0,12.1,71
10869,1954,3,12,141.0,205.0,20.96,71
10873,1954,3,12,35.81,30.0,12.0,79
10877,2022,3,12,90.01,30.0,12.1,79
10880,1955,6,12,98.47,30.0,12.09,79
10883,1970,6,12,97.66,30.0,12.05,79
10887,1999,6,12,46.85,210.0,13.38,48
10893,1950,3,12,,115.0,40.75,79
10904,1955,3,12,37.46,210.0,12.03,79
10921,1958,3,12,,65.0,16.11,48
10922,1957,3,12,463.4,60.0,16.53,71
10923,1960,3,12,460.35,60.0,16.51,71
10926,2008,15,12,181.41,50.0,15.99,79
10934,1968,3,12,60.68,40.0,15.64,71
10937,1998,6,12,172.96,115.0,37.38,48
10944,2009,3,12,51.83,225.0,12.13,48
10950,1954,3,12,11.12,225.0,12.07,79
10954,1960,3,12,73.82,225.0,12.03,71
10957,1966,3,12,75.24,225.0,12.01,71
10967,1948,3,12,25.78,45.0,11.96,71
10970,1977,3,12,139.06,45.0,12.0,71
10979,1959,3,12,114.38,45.0,12.15,71
10981,1946,3,12,47.16,45.0,12.17,48
11001,1955,3,12,79.01,210.0,12.1,48
11005,1960,3,12,76.83,210.0,12.1,71
11010,1955,3,12,62.7,210.0,11.98,71
11012,1958,3,12,87.44,210.0,12.02,79
11014,1962,6,12,98.16,210.0,12.04,48
11021,1950,3,12,84.25,210.0,12.11,79
11028,1999,3,12,97.81,315.0,11.93,79
11034,2004,3,12,162.88,210.0,12.01,71
11036,1950,3,12,117.44,45.0,12.13,79
11043,1968,3,12,63.11,45.0,11.95,79
11059,1930,6,12,,290.0,0.0,71
11061,1967,3,12,143.04,280.0,12.65,71
11069,1948,3,12,157.12,95.0,12.4,71
11074,1972,3,12,97.82,280.0,12.38,71
11076,1968,3,12,93.14,280.0,12.35,71
11078,1966,3,12,113.89,280.0,12.37,71
11082,1982,3,12,150.28,280.0,12.47,71
11087,1942,3,12,22.95,280.0,12.54,71
11090,1950,3,12,112.68,280.0,12.6,48
11093,2001,6,12,878.27,110.0,59.47,79
11097,1970,3,12,11.64,40.0,42.79,71
11100,1950,3,12,,215.0,37.01,79
11102,1935,3,12,,345.0,9.89,48
11103,1974,3,12,137.16,345.0,9.89,71
11107,1935,3,12,21.87,215.0,29.75,79
11111,1974,6,12,98.14,345.0,9.88,48
11115,1955,3,12,69.98,75.0,10.3,71
11123,1935,3,12,146.73,215.0,30.42,48
11126,2009,9,12,349.65,75.0,10.23,48
11128,1967,3,12,124.77,35.0,28.18,71
11130,1972,6,12,201.58,40.0,28.86,48
11132,1950,3,12,65.82,35.0,29.09,71
11136,1974,3,12,44.63,35.0,29.59,71
11138,1980,3,12,90.58,35.0,30.03,48
11142,1976,3,12,88.05,50.0,67.32,71
11144,1971,3,12,85.55,130.0,20.39,71
11147,1981,3,12,86.47,185.0,10.22,71
11149,1972,6,12,116.72,185.0,10.14,48
11151,1960,3,12,66.63,185.0,10.12,71
11153,1965,6,12,63.61,185.0,10.11,48
11155,1978,3,12,84.89,185.0,10.09,71
11157,1944,3,12,20.85,185.0,10.07,48
11159,1930,3,12,84.64,280.0,12.87,48
11160,1950,3,12,111.99,280.0,12.85,79
11165,1960,6,12,26.82,280.0,12.74,79
11167,1969,3,12,96.92,280.0,12.72,71
11171,1987,3,12,87.63,35.0,29.91,79
11173,1959,3,12,46.02,95.0,9.17,71
11175,1941,3,12,66.55,260.0,14.01,79
11176,1951,3,12,465.99,260.0,13.99,71
11177,1971,3,12,22.16,95.0,8.92,71
11178,1943,3,12,190.41,250.0,70.4,71
11182,1969,3,12,122.1,10.0,9.89,71
11185,1951,3,12,65.63,5.0,9.92,79
11187,1976,3,12,160.22,10.0,9.94,71
11188,1959,3,12,298.88,90.0,23.56,71
11190,1920,3,12,103.42,95.0,9.96,48
11192,2024,3,12,90.55,90.0,9.95,48
11196,1960,3,12,,90.0,9.93,79
11198,1961,3,12,109.64,90.0,9.92,71
11200,1949,3,12,149.05,90.0,9.91,71
11207,1941,3,12,250.75,95.0,26.45,79
11208,1974,3,12,260.81,165.0,16.2,71
11210,1931,3,12,146.26,230.0,50.21,79
11215,2021,3,12,,275.0,8.88,48
11218,1966,3,12,104.47,275.0,8.93,71
11220,1951,3,12,121.84,275.0,8.95,48
11223,1965,3,12,,275.0,8.97,48
11225,1929,3,12,140.58,275.0,8.99,71
11228,2019,3,12,,275.0,9.11,48
11231,1941,6,12,100.73,90.0,9.87,79
11234,2023,3,12,,275.0,9.02,48
11237,1936,3,12,,275.0,11.27,71
11241,1941,3,12,77.46,5.0,7.58,79
11248,1960,3,12,83.1,160.0,10.09,71
11250,2021,6,12,51.95,160.0,10.01,79
11262,1894,3,12,175.37,95.0,9.96,48
11263,1972,3,12,246.45,95.0,10.02,71
11270,1941,3,12,53.72,185.0,8.0,48
11274,1948,3,12,74.9,185.0,7.97,48
11276,1900,3,12,68.53,185.0,7.97,48
11278,1961,3,12,81.23,185.0,7.96,71
11284,1972,6,12,76.52,275.0,8.94,79
11289,1935,6,12,144.64,275.0,8.93,48
11292,1928,3,12,70.46,5.0,7.89,48
11300,1962,3,12,65.23,5.0,7.98,48
11305,2019,3,12,49.85,5.0,8.02,48
11311,2005,3,12,49.67,185.0,9.94,48
11313,2009,6,12,58.32,275.0,8.97,79
11318,2012,3,12,140.23,185.0,9.98,48
11320,1958,3,12,100.34,305.0,21.37,71
11321,1961,9,12,116.2,0.0,9.88,48
11325,1941,3,12,,0.0,9.83,71
11328,1994,6,12,114.5,95.0,8.75,79
11334,1950,3,12,,95.0,77.84,79
11337,1987,3,12,87.0,95.0,8.9,48
11344,1966,9,12,75.45,95.0,8.92,79
11346,1905,3,12,67.95,95.0,8.93,48
11355,1981,3,12,204.0,260.0,13.91,48
11365,1951,3,12,97.71,260.0,13.9,71
11366,1963,3,12,40.43,260.0,13.91,48
11372,1927,3,12,18.02,0.0,9.95,79
11376,1970,3,12,107.18,0.0,9.73,71
11378,1900,3,12,,0.0,9.66,79
11381,1968,3,12,87.39,0.0,9.56,71
11385,1941,3,12,,95.0,8.89,48
11388,1973,3,12,,95.0,8.89,71
11392,2010,3,12,55.15,95.0,8.89,48
11396,1970,3,12,129.55,180.0,9.78,71
11398,1976,3,12,119.23,180.0,9.81,48
11404,2020,3,12,52.48,275.0,8.39,48
11409,1977,3,12,92.33,5.0,9.97,79
11419,1956,3,12,112.33,95.0,8.44,71
11421,1960,3,12,109.27,95.0,8.47,79
11426,1948,3,12,127.52,95.0,8.64,79
11428,1931,3,12,86.14,95.0,8.68,48
11430,1930,3,12,107.43,95.0,8.71,79
11434,1966,6,12,77.14,95.0,8.88,48
11436,1961,3,12,64.16,95.0,8.86,48
11438,1951,3,12,126.51,180.0,9.43,48
11440,1941,6,12,59.79,180.0,9.56,79
11442,1941,3,12,59.75,180.0,9.6,79
11449,1971,3,12,80.39,180.0,9.88,71
11454,2006,3,12,177.65,180.0,10.07,48
11457,1961,3,12,11.88,275.0,9.87,79
11463,1987,3,12,111.58,275.0,9.83,79
11467,2008,3,12,233.69,270.0,9.95,48
11469,1949,6,12,86.24,5.0,7.81,79
11473,1964,3,12,219.48,5.0,7.83,71
11475,2014,3,12,86.8,5.0,7.84,48
11479,1960,6,12,126.75,95.0,9.0,48
11483,1970,3,12,151.87,185.0,9.5,71
11496,1923,3,12,67.5,90.0,9.17,48
11498,1953,3,12,70.89,95.0,9.15,71
11501,1960,3,12,84.58,95.0,9.09,79
11506,1916,3,12,102.72,95.0,9.02,48
11511,2008,3,12,65.37,270.0,9.41,48
11517,1951,3,12,100.17,90.0,9.14,79
11519,1951,6,12,80.8,275.0,9.24,48
11522,1916,3,12,27.12,0.0,10.02,48
11527,1931,3,12,171.05,0.0,9.96,79
11529,1930,3,12,90.57,0.0,9.91,48
11543,1930,6,12,80.78,0.0,7.97,48
11546,1940,3,12,58.91,0.0,7.91,79
11549,1921,3,12,80.67,0.0,7.86,79
11563,1965,3,12,136.47,90.0,10.04,71
11566,1967,6,12,253.0,160.0,31.64,48
11568,1976,3,12,362.55,185.0,10.42,79
11574,1900,3,12,94.86,90.0,37.58,71
11581,1975,3,12,176.62,340.0,7.92,48
11585,1969,3,12,184.23,340.0,8.16,79
11588,2011,3,12,186.95,340.0,9.82,48
11590,1939,3,12,101.12,170.0,4.32,71
11592,1945,6,12,125.89,50.0,37.63,79
11602,1968,3,12,118.31,185.0,7.86,71
11605,1939,3,12,232.28,5.0,0.0,48
11607,2001,3,12,16.89,0.0,0.0,79
11610,1921,3,12,65.06,0.0,7.84,48
11613,2001,3,12,1343.06,5.0,10.05,71
11618,2007,3,12,441.47,95.0,8.96,48
11621,1912,3,12,8.04,0.0,26.56,48
11627,1958,3,12,127.66,95.0,13.15,71
11628,1942,3,12,118.16,180.0,7.78,71
11631,2019,3,12,90.18,180.0,7.77,48
11634,2018,3,12,104.81,180.0,7.69,48
11635,1974,3,12,127.8,180.0,7.67,71
11640,2016,3,12,71.86,0.0,43.92,48
11643,1930,3,12,53.87,0.0,94.66,48
11648,1997,3,12,48.4,0.0,9.74,48
11652,1939,3,12,,0.0,9.77,79
11654,1930,3,12,318.01,95.0,9.03,71
11667,1989,3,12,71.57,255.0,38.93,48
11674,1970,3,12,,270.0,9.07,71
11679,1991,3,12,58.69,95.0,8.96,48
11687,1934,3,12,85.43,5.0,7.83,48
11691,2020,3,12,,5.0,7.83,48
11693,1970,3,12,83.52,5.0,7.83,71
11695,1934,3,12,86.36,0.0,7.82,79
11697,1950,3,12,79.92,5.0,7.83,48
11703,1973,6,12,96.72,95.0,8.81,48
11708,2002,3,12,59.36,95.0,9.04,48
11715,1924,3,12,40.5,180.0,7.73,48
11719,1939,6,12,,180.0,7.65,48
11725,1970,3,12,75.61,275.0,10.23,71
11730,1988,3,12,48.52,275.0,10.17,48
11734,1950,3,12,93.4,310.0,31.56,48
11735,1930,3,12,139.84,260.0,11.84,48
11742,1930,3,12,155.4,5.0,9.84,79
11749,1930,3,12,107.1,170.0,9.84,71
11752,1950,3,12,147.7,215.0,19.88,48
11756,1910,3,12,65.97,95.0,8.92,71
11758,1966,3,12,94.28,90.0,8.93,48
11761,1970,3,12,83.03,95.0,8.93,71
11771,1949,3,12,87.15,275.0,10.03,48
11773,1960,3,12,92.98,275.0,10.04,48
11774,1930,3,12,115.68,275.0,10.05,48
11776,1998,3,12,64.0,275.0,10.05,48
11778,1987,3,12,60.95,275.0,10.06,71
11783,1922,6,12,107.46,275.0,10.08,79
11785,1960,6,12,133.69,275.0,10.09,48
11787,1930,3,12,75.22,275.0,87.41,48
11789,1941,3,12,77.38,275.0,61.34,79
11792,1952,3,12,73.84,275.0,11.43,71
11796,2003,3,12,1550.2,5.0,14.82,48
11808,1988,18,12,455.72,155.0,50.04,71
11824,1953,3,12,74.0,350.0,9.84,71
11826,1955,3,12,65.06,350.0,9.82,48
11829,1965,3,12,268.4,350.0,13.61,71
11832,1983,6,12,49.99,350.0,9.84,79
11837,2019,3,12,48.61,170.0,10.11,48
11842,2020,3,12,,80.0,10.15,48
11846,1935,3,12,,80.0,10.19,79
11849,2020,3,12,64.25,80.0,10.24,48
11854,1928,3,12,97.11,170.0,10.1,79
11871,1978,3,12,213.17,350.0,9.96,48
11884,1986,3,12,77.61,80.0,9.72,48
11886,2021,3,12,73.39,80.0,9.76,48
11896,1942,3,12,,80.0,9.96,48
11908,1947,3,12,93.06,170.0,9.61,79
11917,1916,6,12,3.11,5.0,9.95,48
11919,1916,3,12,146.4,185.0,9.84,71
11923,1950,3,12,34.08,185.0,9.84,71
11925,1955,3,12,66.32,185.0,9.84,79
11927,2023,3,12,66.26,185.0,9.84,48
11931,1958,6,12,119.98,260.0,11.95,79
11937,2003,3,12,205.99,185.0,9.83,71
11941,2017,3,12,76.1,5.0,9.86,48
11944,2017,3,12,,5.0,9.87,48
11947,2018,3,12,19.64,5.0,9.88,48
11949,2016,3,12,64.37,185.0,9.83,48
11952,2017,3,12,,5.0,9.83,48
11955,2017,3,12,,5.0,9.84,48
11970,1991,3,12,74.93,350.0,11.69,48
11973,1985,3,12,119.81,350.0,11.77,48
11980,1978,3,12,1234.69,100.0,24.27,71
11981,1970,3,12,14.51,100.0,9.82,71
11993,1991,3,12,142.79,350.0,11.95,48
12000,1989,3,12,151.09,350.0,11.69,79
12014,1988,3,12,815.83,345.0,29.75,48
12025,1960,3,12,108.89,215.0,19.15,71
12032,1989,3,12,74.21,170.0,11.69,48
12035,1995,3,12,150.0,170.0,11.82,48
12037,2004,3,12,118.33,170.0,11.87,71
12039,1992,3,12,181.44,170.0,11.75,48
12043,1992,3,12,,170.0,11.91,79
12053,1967,3,12,121.97,350.0,12.05,48
12055,1963,3,12,87.2,350.0,12.06,79
12057,1970,3,12,90.0,350.0,12.08,48
12064,1965,3,12,62.76,80.0,12.12,71
12066,1986,3,12,69.85,80.0,12.19,71
12074,1970,3,12,112.08,215.0,78.0,48
12081,1970,6,12,93.84,260.0,11.87,79
12085,1967,6,12,52.91,350.0,10.03,79
12087,2003,3,12,34.09,350.0,9.97,79
12089,1970,6,12,49.24,350.0,9.94,48
12093,2006,3,12,50.76,350.0,9.83,48
12098,1974,6,12,37.89,80.0,11.89,48
12103,2006,3,12,63.55,80.0,12.04,79
12106,2017,3,12,66.42,80.0,12.08,48
12108,2020,3,12,80.58,80.0,12.09,48
12111,1975,3,12,94.18,80.0,12.0,48
12115,1954,3,12,,170.0,12.08,79
12118,1969,3,12,16.19,170.0,12.04,79
12127,1992,3,12,93.29,260.0,44.41,48
12129,1992,3,12,75.24,260.0,7.45,71
12131,1992,3,12,75.82,260.0,8.76,71
12133,1992,3,12,81.46,260.0,9.18,71
12135,1992,3,12,75.53,260.0,9.14,48
12137,1992,3,12,76.72,260.0,9.09,71
12139,1992,3,12,83.88,260.0,9.04,48
12142,1992,3,12,67.78,260.0,9.0,48
12150,1961,9,12,78.93,80.0,12.04,79
12155,1970,3,12,46.34,125.0,25.84,79
12173,1959,3,12,,80.0,75.35,71
12175,1960,3,12,27.39,80.0,58.9,71
12178,2007,3,12,64.94,80.0,12.19,48
12180,2006,3,12,65.5,80.0,12.19,48
12184,1956,9,12,72.2,80.0,12.18,79
12186,1967,3,12,97.78,80.0,12.18,48
12188,2008,3,12,75.21,80.0,12.18,48
12195,1950,3,12,12.02,260.0,7.93,71
12198,1960,3,12,62.78,260.0,7.96,71
12205,1925,3,12,11.77,310.0,40.61,79
12210,1980,3,12,42.68,80.0,7.99,71
12219,1946,3,12,,80.0,34.28,48
12232,1945,6,12,23.9,80.0,12.14,79
12239,1930,3,12,,80.0,12.11,71
12241,1971,3,12,161.76,80.0,12.1,48
12247,2019,3,12,56.01,170.0,9.98,48
12253,1920,3,12,,170.0,9.9,79
