OBJECTID,HEIGHT_norm
12424,0.03
13925,0.06
14450,0.03
15027,0.03
16917,0.03
16934,0.12
16945,0.03
16994,0.03
17616,0.03
19148,0.03
19376,0.18
19467,0.06
21794,0.09
21951,0.03
23669,0.03
24202,0.03
29171,0.03
29696,0.03
29731,0.03
30527,0.09
30535,0.06
31573,0.03
32467,0.03
32475,0.03
32497,0.03
32500,0.03
32982,0.03
33398,0.03
34769,0.03
35780,0.03
36194,0.03
