label,index
2,13164
1,3042
3,15468
3,24220
1,1396
0,20629
2,11121
1,12348
1,9419
4,12259
1,24331
0,15439
4,8664
0,324
4,3153
3,21685
3,12319
3,297
0,8506
2,4983
4,11352
3,23930
3,23633
0,24282
0,21864
2,11092
4,3320
0,21627
3,6505
2,14526
3,386
0,21924
0,7067
1,10822
3,10661
2,21169
3,2941
1,22091
1,13799
4,14379
2,19393
4,10630
3,21138
1,14239
3,25531
0,2910
3,10783
2,19360
2,1658
4,10880
4,5080
2,1718
0,9306
2,12457
0,5200
2,20027
4,1749
1,10692
3,12797
2,10604
3,15161
2,3
3,24729
3,17124
2,12750
3,11539
0,7282
3,5387
4,18129
4,4018
2,10537
3,2685
3,12432
0,22116
4,17186
1,5325
1,19214
2,19185
1,10426
0,2897
0,20042
2,12443
3,9312
2,10546
0,15363
1,10797
4,19265
4,10686
3,25587
0,11978
3,22076
2,20033
2,25855
2,2474
2,24589
0,22085
2,10675
3,2656
3,24758
1,7073
0,12933
3,17044
2,10927
0,12822
3,16328
1,19016
3,24709
4,11799
2,22102
0,25861
1,15097
3,6298
1,12426
3,9377
0,2992
3,1769
0,22042
3,15357
2,1678
2,13958
1,9266
4,13818
0,1738
1,10853
2,13479
3,10610
0,25400
2,12604
2,21398
1,10802
4,20365
1,8239
2,20225
0,10641
2,23642
3,4560
3,11323
0,13226
0,21844
0,24162
1,11263
0,14506
0,21607
0,6434
2,23613
0,23910
3,126
0,14885
4,11232
2,20489
2,24311
0,24080
2,23431
1,4810
3,20658
4,13055
3,24340
2,20749
0,18830
1,14724
3,16621
2,23520
3,11101
3,24191
0,19618
0,23627
2,8512
1,13243
3,392
2,24156
3,19649
3,8891
4,16437
1,24387
3,143
4,22738
3,4935
4,16916
3,14813
3,16615
2,10199
2,14590
1,14601
0,23897
4,24325
0,25049
0,4974
1,24335
3,23555
2,13160
1,22668
0,16906
2,8932
0,14491
2,10098
0,22728
2,11125
2,16846
2,21763
1,19719
3,18475
2,11096
0,24397
0,21860
0,23825
3,6993
3,23637
2,18564
0,19608
2,12378
0,14977
0,1037
2,11280
3,18723
1,9569
3,16631
3,4612
2,18820
0,23421
1,314
2,20648
3,11140
0,4940
1,7608
0,3201
4,15928
4,18882
3,14796
0,13376
2,24172
0,21914
1,18993
2,23652
1,7488
0,7286
3,13438
0,21388
0,20375
3,12917
0,20264
2,17060
4,10591
4,10600
3,12645
0,7397
0,13808
0,19210
3,20106
4,1728
1,10533
2,12436
0,1779
1,15087
2,22112
0,1639
0,25475
2,20081
3,5137
0,24719
2,12832
1,20250
2,12923
0,7063
3,24748
3,20341
2,22095
3,24599
0,5026
0,9031
4,10665
1,12760
2,4168
2,10696
2,12890
0,5255
3,25814
0,3759
2,25486
0,4139
2,19224
0,12453
0,22037
