label,index
3,20879
0,16583
0,4631
0,16612
3,8925
4,23682
3,23513
3,21787
0,21416
0,7458
3,21884
0,24373
0,23981
0,8626
3,3051
3,11072
0,16911
0,4932
0,1154
2,13177
1,14814
4,6837
2,18491
0,18700
0,226
3,21995
1,7549
0,24262
4,23890
1,8737
2,11163
2,3140
4,4823
4,16800
0,13066
0,1045
4,6926
3,14905
0,337
3,18580
2,18611
0,18912
0,20968
0,14597
0,14606
0,6625
3,16492
0,16703
2,4720
0,8834
3,23793
0,23402
3,21696
0,21507
0,23542
3,21447
4,18852
1,20828
4,6765
0,14746
0,4660
1,16643
0,8974
0,8677
3,3391
2,16940
4,4963
0,3000
2,11023
0,1294
3,14845
2,6866
0,1105
1,13126
0,277
1,18751
3,7409
0,7798
4,24322
0,9989
4,23760
4,9739
2,7928
3,12068
4,21665
1,14564
0,6547
0,16461
3,4442
2,11190
2,11201
4,3222
4,8455
3,18573
0,13095
2,13304
3,1327
2,20509
0,20698
2,15608
3,15599
3,21966
4,23863
3,24291
3,24100
0,15748
0,21826
0,24040
2,23923
0,4990
3,3362
1,11341
2,8684
4,8515
2,18433
0,115
0,284
4,6895
3,1267
2,13244
0,20449
3,6796
0,6407
1,14424
0,8987
3,4693
2,4502
2,16521
0,23620
3,9679
2,12128
3,7868
4,21725
4,6687
1,14535
2,6516
1,8896
4,4782
4,16430
3,4413
3,23731
0,9768
4,21634
0,12039
1,7979
3,21937
3,15659
0,24151
2,23832
3,4881
0,11250
1,3273
2,8795
4,8404
0,395
2,18522
1,20558
3,6984
4,13355
0,1376
0,11081
2,3333
3,11310
2,8544
0,144
2,18462
0,20418
0,20789
2,13184
0,1236
1,13215
0,21877
0,15719
2,15488
3,23972
0,24380
3,24011
3,23671
3,9628
3,21774
4,7839
4,12179
2,6456
3,14475
3,4553
3,16570
1,18866
1,14772
4,6751
3,22919
2,16677
0,4654
3,8940
0,23576
3,2358
2,17989
3,21473
4,19798
0,19409
0,24316
0,24087
0,5538
2,8643
2,11017
3,3034
2,11386
3,4957
2,16974
3,13112
0,1131
3,13283
2,6852
0,14871
0,243
3,18765
1,8703
0,8492
4,16834
2,4817
3,3174
0,11157
0,14931
4,6912
0,1071
3,13052
1,303
4,18625
0,24256
2,5478
0,23436
0,2189
0,2218
4,21533
0,19549
0,18926
0,6611
0,14632
3,6580
4,22859
3,4714
0,16737
3,4485
2,8800
0,2098
3,2309
0,23527
0,21422
2,19458
1,18837
3,14723
2,6700
4,6491
0,16626
0,4605
1,4594
3,22948
2,8911
2,8612
2,8583
4,4906
2,16925
2,11046
2,3065
0,6803
0,14820
0,13143
0,1160
3,18734
0,183
0,212
1,5569
0,24347
4,5429
0,24207
4,24196
3,8752
1,3125
0,11106
3,11297
2,16865
2,4846
0,1020
2,13003
0,13392
0,14960
0,6943
2,18674
1,352
1,18977
3,6640
4,14663
3,4745
3,16766
3,22808
3,8851
4,2249
4,17898
3,23467
3,21562
1,19689
3,19518
3,21843
0,19839
3,24025
3,23946
1,17628
0,22529
4,11324
3,3307
2,3096
4,8570
1,170
4,18456
0,13221
0,1202
0,1193
1,14441
2,6462
0,25349
4,16544
0,4567
1,23645
2,10048
3,5908
2,21740
0,23705
0,23494
0,5848
2,10299
2,10108
0,21600
3,21591
2,6522
0,14501
4,14690
2,18984
2,25198
2,25209
3,4427
0,16404
2,16795
3,22469
0,16896
1,3247
3,11264
1,8430
2,18516
2,18687
4,14993
0,1342
0,13361
3,21903
4,19979
4,23806
2,24165
3,17768
4,16987
4,11375
0,3356
3,22578
2,8521
4,18407
0,18796
3,121
3,14882
0,13270
0,1253
1,21812
2,19868
4,17679
3,23917
0,24074
0,5959
2,10388
0,10019
0,23614
2,23585
0,21711
0,21480
4,14410
0,6433
2,14781
1,18895
2,16515
3,4536
2,16684
3,25089
3,25318
0,6573
3,14550
4,4476
0,16455
0,25258
2,10159
0,5819
0,23754
4,21651
3,21952
2,19928
4,17739
0,24134
3,23857
4,3216
4,11235
1,3187
3,22438
0,8461
1,18547
0,1313
0,13330
3,1082
2,21641
3,23744
0,5809
1,10149
3,25248
2,16445
2,4466
1,14540
0,6563
2,1092
2,13320
4,1303
0,18557
4,8471
3,22428
2,3197
1,11225
0,3206
3,23847
0,24124
1,17729
4,19938
0,21942
0,24064
1,23907
2,17669
3,19878
3,21802
3,1243
3,13260
3,14892
0,131
0,18786
2,18417
1,8531
0,22568
0,3346
4,11365
4,16997
2,25308
3,25099
2,16694
0,4526
0,16505
4,18885
2,14791
3,6423
4,14400
1,21490
0,21701
0,23595
3,23604
0,10009
2,10398
1,5949
1,16785
0,16414
3,4437
1,25219
0,25188
2,18994
0,14680
0,14511
3,6532
3,21581
0,21610
2,10118
1,10289
0,5858
3,23484
4,23715
3,17778
0,24175
2,23816
3,19969
3,21913
3,13371
0,1352
0,14983
3,18697
4,18506
4,8420
0,11274
4,3257
0,16886
3,22479
0,1183
3,1212
0,13231
2,18446
0,160
4,8560
2,3086
4,3317
0,11334
0,22539
1,17638
3,23956
0,24035
2,19829
0,21853
3,21750
0,5918
3,10058
4,23655
0,4577
0,16554
3,25359
0,6472
2,14451
2,342
2,18664
1,6953
0,14970
0,13382
2,13013
3,1030
3,4856
4,16875
3,11287
1,11116
3,3135
3,8742
0,24186
0,24217
3,5439
3,19508
1,19699
3,21572
3,23477
0,17888
0,2259
2,8841
3,22818
0,16776
0,4755
3,14673
0,6650
2,18967
1,8901
0,22958
1,4584
0,4615
1,16636
0,6481
0,6710
4,14733
3,18827
1,19448
0,21432
0,23537
3,2319
3,2088
0,24357
2,5579
0,202
4,193
0,18724
0,1170
0,13153
0,14830
3,6813
2,3075
1,11056
4,16935
3,4916
1,8593
2,8602
3,5468
0,24246
1,18635
0,313
1,13042
3,1061
4,6902
3,14921
3,11147
0,3164
3,4807
3,16824
4,8482
1,8713
3,8810
3,4495
2,16727
3,4704
4,22849
0,6590
3,14622
0,6601
1,18936
3,19559
4,21523
0,2208
0,2199
0,23426
3,19419
3,19788
0,21463
1,17999
2,2348
0,23566
3,8950
0,4644
2,16667
3,22909
3,6741
1,14762
2,18876
3,18775
4,253
0,14861
4,6842
1,13293
0,1121
3,13102
0,16964
3,4947
0,11396
4,3024
3,11007
2,8653
0,5528
0,24097
3,24306
0,24001
0,24390
3,23962
2,15498
3,15709
3,21867
2,13205
3,1226
3,13194
0,20799
0,20408
3,18472
3,154
1,8554
0,11300
3,3323
0,11091
0,16560
1,4543
3,14465
2,6446
0,12169
2,7829
3,21764
2,9638
3,23661
2,7969
3,12029
0,21624
4,9778
0,23721
3,4403
0,16420
4,4792
2,8886
0,6506
2,14525
3,6697
0,1366
0,13345
3,6994
3,20548
2,18532
0,385
0,8414
3,8785
2,3263
1,11240
4,4891
2,23822
0,24141
2,15649
3,21927
1,20459
3,13254
4,1277
0,6885
0,294
4,105
4,18423
4,8505
1,8694
0,11351
3,3372
2,4980
0,23933
3,24050
0,21836
0,15758
2,21735
2,7878
3,12138
0,9669
0,23630
3,16531
0,4512
3,4683
0,8997
0,14434
0,6417
2,6786
0,4452
3,16471
0,6557
1,14574
2,21675
2,12078
1,7938
1,9729
3,23770
0,24110
0,24281
3,23873
3,21976
2,15589
2,15618
1,20688
1,20519
3,1337
2,13314
2,13085
2,18563
0,8445
2,3232
3,11211
4,11180
0,8964
2,16653
0,4670
2,14756
3,6775
4,20838
1,18842
3,21457
0,23552
0,9999
0,24332
1,7788
2,7419
1,18741
4,267
2,13136
0,1115
2,6876
2,14855
3,1284
0,11033
3,3010
0,4973
4,16950
3,3381
2,8667
1,18601
2,18590
3,327
0,14915
2,6936
3,1055
1,13076
2,16810
3,4833
4,3150
3,11173
1,8727
3,23880
3,24272
1,7559
0,21985
3,21517
4,21686
3,23412
3,23783
2,8824
0,4730
2,16713
3,16482
3,6635
0,14616
4,14587
2,20978
4,18902
0,21406
3,21797
3,23503
3,23692
0,8935
0,16602
0,4621
3,16593
3,20869
4,14707
0,6724
0,14496
0,18813
4,236
2,18710
4,18481
2,6827
1,14804
0,13167
0,1144
2,4922
4,16901
2,11062
0,3041
1,8636
0,23991
0,24363
0,21894
3,7448
0,9888
0,24223
2,7699
2,7508
0,376
2,18650
2,1004
2,13027
3,14944
0,6967
3,1395
2,3101
3,11122
0,16841
3,4862
0,3290
2,8776
4,8875
3,4761
1,16742
3,20929
2,6664
4,14647
1,18953
2,21546
3,23443
0,14049
0,1909
3,25741
0,58
3,2463
2,10440
2,9214
0,9185
4,19332
2,12545
3,21348
0,7306
2,15325
0,7097
0,5203
3,17220
0,5192
4,22121
0,25842
2,8178
3,578
1,13629
0,20024
3,22061
0,8038
3,438
0,13769
2,20164
0,12897
3,15265
0,7246
2,10992
1,17360
3,5343
1,10500
0,2523
2,10691
4,9354
3,19272
0,12405
4,12794
0,21199
2,21208
0,1849
1,14298
0,14109
0,25601
3,25590
0,2432
2,10411
2,10780
2,9245
4,19363
0,21088
0,21319
0,12514
0,12685
0,1958
4,14389
1,14018
4,25710
0,25481
0,25813
3,22170
2,8129
3,529
3,20075
0,13678
0,12986
0,7357
3,15374
1,10883
3,5252
2,17271
3,15234
3,7217
1,7186
0,17331
4,5312
1,5083
3,22030
4,8069
0,469
1,20135
1,13738
3,14158
0,1818
3,25650
3,10551
3,2572
3,9305
0,9094
0,19223
2,21259
0,12454
3,7035
0,15016
0,15387
1,12975
0,5130
3,17113
1,17282
2,10870
0,2853
0,22212
3,22183
0,1539
1,20317
3,20086
3,948
3,6359
0,13988
0,25472
2,9127
0,2750
2,10773
3,12676
2,19001
0,19390
0,9067
0,10633
0,2610
0,2581
0,12736
4,19141
0,808
4,6188
4,6219
2,25532
4,22352
3,1479
4,20257
1,12835
2,15156
1,7175
3,2913
2,10930
0,17053
4,5070
3,22243
3,20346
0,1568
3,12924
3,7064
0,15047
3,10821
2,2802
0,5161
3,17142
2,9176
0,2701
4,10722
3,2490
3,12627
3,19050
2,919
2,6099
2,6308
0,25423
4,859
4,6248
3,13899
3,25563
0,9036
1,10662
2,2641
2,12767
1,19110
4,19281
2,15107
0,7124
1,15296
3,12864
0,17002
0,5021
0,17393
1,2942
1,10961
3,22303
2,22092
4,20206
1,20197
0,1428
4,22395
3,22004
0,11609
1,11598
4,20290
4,20101
1,15191
3,7223
2,15200
3,24508
0,24699
3,17094
2,5326
2,17305
3,23368
0,2546
1,10565
1,9331
0,19186
0,19217
4,12460
1,25664
3,3929
3,16069
3,25724
2,16129
2,3869
2,23228
1,2797
1,10425
0,2406
1,9271
0,19357
2,12520
0,15340
0,7363
3,24448
3,2894
0,17245
2,5266
0,22144
3,25827
3,11749
0,20041
3,7272
2,15251
4,2985
2,5377
2,17354
0,24559
3,11658
3,22055
4,20150
2,16038
1,3978
0,25635
0,2686
3,2517
3,10534
4,23339
1,9360
3,19246
3,12431
0,10474
0,2457
3,23279
1,9220
1,19097
1,19306
2,12571
3,3838
3,16178
0,25775
0,11718
3,11489
4,22284
3,22115
0,20381
0,20010
2,15080
3,15311
0,7332
1,17185
2,17214
0,5237
3,24419
2,24788
2,9393
3,9002
3,24938
1,2675
3,10656
4,12753
2,19124
2,25557
3,4379
3,22337
3,3519
2,3688
2,20232
4,18248
0,7281
0,12850
2,7110
3,15133
4,5384
0,10955
4,2976
2,5015
4,17036
2,15073
0,7050
3,12910
0,17176
0,5155
0,2836
4,10815
2,22277
0,3459
0,20372
4,18308
2,18099
0,25786
0,25417
0,4239
3,9142
1,24878
0,10487
2,10716
0,2735
4,12582
4,12613
2,19064
3,4328
1,25697
3,25506
0,9053
2,10596
2,2624
2,10607
3,24969
4,12493
3,12702
3,19175
3,7141
3,15162
4,12801
3,5044
3,17067
1,10904
0,2927
1,3548
4,22366
4,20263
2,18219
2,18188
0,3408
0,3799
0,22226
4,20323
3,18359
0,7390
2,12941
3,15022
4,7001
0,5295
0,2867
4,10844
4,17127
3,5104
1,9282
0,9113
2,10747
3,2764
1,24829
0,12642
0,19035
2,4268
3,25446
2,18239
2,20243
3,3568
3,22346
3,2907
2,10924
0,17047
0,5064
3,12821
2,15142
3,7161
2,19155
4,12722
2,10627
3,2604
3,2595
3,24949
0,9073
4,4099
3,4308
3,25526
4,11899
4,4248
0,25466
1,19015
1,19384
3,12662
0,2744
3,10767
1,24809
2,9133
0,5124
2,17107
1,10864
0,2847
2,17296
1,7021
0,15002
3,12961
3,15393
3,18379
4,20303
3,20092
3,3428
2,22206
4,22197
3,17016
3,5035
4,2956
0,10975
0,17387
2,15113
0,7130
0,12870
0,15282
4,18268
0,20212
1,20183
3,22317
1,22086
4,3539
0,25577
0,11988
3,4359
2,19104
3,19295
3,12773
2,24918
2,10676
1,2655
3,9022
0,19044
3,12633
1,24858
0,2715
3,10736
3,2484
3,9162
0,25437
0,4188
3,4219
2,18328
4,20352
4,22257
3,3479
3,10835
2,2816
0,5175
0,17156
3,12930
2,7070
3,15053
0,12411
0,12780
4,19266
2,9340
1,10514
0,2537
1,10685
3,23088
3,23319
0,16389
0,3958
1,16018
1,25615
4,25584
1,20170
3,11678
3,22075
1,17374
4,5357
4,10986
0,24579
1,15271
0,7252
2,12883
3,5217
1,17234
0,5186
4,24439
0,7312
1,15331
2,7083
3,20030
0,11738
0,22135
0,25856
2,16158
0,3818
0,25755
2,12551
2,19326
0,9200
1,9191
3,2477
2,10454
3,23259
0,25644
2,16049
3,3909
3,12440
2,19237
4,9311
0,9080
0,23348
0,10545
3,2566
3,24528
4,17325
3,5306
1,5097
4,15220
4,7203
1,7192
2,20121
0,22024
0,11629
2,20061
0,25807
0,22164
3,11769
2,24468
2,5246
2,17265
4,10897
0,7343
0,15360
4,12992
2,12500
4,12691
0,19377
2,9251
3,23199
3,23208
0,2426
3,10405
0,10794
1,25704
0,25495
2,16298
3,3849
1,16109
3,25792
0,25403
0,6328
0,939
2,19070
4,12596
3,12607
1,10493
2,10702
0,2721
2,9156
2,17162
0,5141
3,2822
2,10801
2,15067
3,7044
0,12904
1,20366
3,1548
3,22263
3,20226
0,1408
0,1799
3,22323
2,10941
0,2962
4,5390
4,5001
0,17022
4,12844
0,7295
2,7104
3,15127
1,19130
3,12747
3,2661
0,10642
1,9387
0,9016
1,25543
0,6268
0,879
0,19021
3,12656
1,10753
0,2770
2,9296
0,9107
0,25452
0,6379
0,968
0,1519
4,1688
0,20337
3,22232
3,2873
2,10850
4,5281
4,17133
0,5110
3,12955
0,7384
3,15036
3,7015
2,5050
4,17073
3,10910
3,2933
0,7155
2,15176
3,12815
0,1459
4,20277
3,22372
2,25683
0,25512
2,6239
0,828
2,19161
1,12487
4,12716
1,10582
4,2630
4,10613
0,9047
1,17251
4,5272
3,2880
3,15354
0,7377
2,20055
0,13658
2,698
0,509
0,8109
0,8298
3,22150
4,25833
4,25730
4,14038
3,1978
0,21339
0,12534
0,19343
2,9265
1,2783
2,10431
3,2412
3,29
4,21279
1,12474
0,19192
0,19203
3,9325
3,2552
2,10571
2,25670
0,1838
0,14178
1,20284
1,20115
2,13718
3,13489
0,449
0,8049
4,22381
3,22010
2,17080
4,5332
3,17311
2,15185
0,7237
4,15214
1,13609
2,13598
3,20395
3,20004
0,558
0,8158
3,22290
3,25862
2,22101
0,17191
2,17200
0,5223
2,15094
2,15305
0,7326
3,12565
0,21368
3,19083
1,19312
3,9234
2,10460
3,78
0,2443
0,25761
0,1929
0,14069
0,25621
0,14129
0,1869
3,12425
4,21228
3,19252
1,9374
0,2692
0,2503
0,10520
0,5363
4,17340
0,2991
0,7266
3,15245
2,13749
4,20144
3,789
0,418
4,8018
1,8389
1,22041
2,7468
4,24343
1,8587
2,8616
2,3061
2,11042
3,16921
2,4902
0,1164
3,13147
2,14824
4,6807
4,216
4,187
4,18730
4,18833
0,20849
3,6495
2,6704
0,14727
1,4590
1,4601
1,16622
0,8915
0,23523
0,21426
3,23463
2,21566
1,15999
1,18973
0,20909
3,14667
0,6644
3,16762
0,4741
1,8855
1,8756
0,11293
2,4842
2,16861
0,11102
4,3121
0,13396
3,6947
0,14964
2,13007
0,1024
1,356
4,18670
1,7528
0,24192
4,24203
0,8647
2,11382
4,16970
2,4953
4,3030
0,11013
1,13287
2,14875
0,6856
3,1135
3,13116
3,18761
0,247
2,7439
0,24083
3,24312
0,23572
3,15888
0,21477
0,18862
3,6755
1,14776
2,20818
0,4650
2,16673
3,8944
2,18922
0,6584
3,14636
0,6615
3,20958
0,4481
2,16733
3,4710
2,8804
3,23432
4,21537
0,7579
3,24252
2,8496
1,8707
3,11153
1,3170
2,4813
4,16830
1,13056
3,1075
4,6916
0,14935
0,18621
0,307
2,14785
3,6437
2,14414
4,18891
2,16680
0,4532
2,16511
0,23581
0,23610
2,9649
0,21484
3,21715
2,12118
1,7858
2,12289
3,21816
0,15778
0,24070
0,23913
2,16983
0,3352
4,11371
2,8525
1,125
3,18792
0,18403
3,20479
0,14886
3,1257
2,13274
3,3183
1,11231
4,3212
4,8465
3,18543
0,20539
0,1086
0,13334
3,1317
0,21956
2,15638
3,23853
0,24130
3,23750
2,9709
4,9498
4,21655
4,7918
3,12058
1,14554
0,6577
0,16451
4,4472
4,23641
2,9618
2,9589
2,7809
4,12149
3,21744
2,6466
1,14445
0,4563
3,16540
0,3092
1,3303
0,11320
2,8574
4,18452
0,174
0,1197
3,1206
0,13225
3,20428
2,15729
3,21847
3,23942
3,24021
2,15669
3,21907
0,24161
3,23802
0,16892
1,11260
3,3243
1,8434
2,18683
3,18512
3,14997
0,13365
0,1346
2,20568
1,14694
0,14505
3,6526
2,18980
1,16791
3,16400
3,4423
3,23490
3,23701
1,9758
2,12009
4,7949
1,12398
0,21595
0,21604
0,2228
3,23406
3,23797
0,21503
2,21692
0,19579
1,18916
0,6621
0,14602
3,14593
0,4724
2,16707
4,16496
4,22869
2,8830
2,8733
1,16804
4,4827
0,3144
2,11167
3,14901
2,6922
3,1041
1,13062
4,18615
2,18584
4,333
3,21991
2,5448
0,24266
4,23894
0,5699
3,5508
4,24326
0,8673
3,11027
3,3004
3,3395
3,4967
2,16944
1,13122
0,1101
0,1290
4,6862
4,14841
3,18755
0,273
1,18856
4,14742
0,6761
2,16647
0,4664
0,22929
0,8970
0,2368
0,23546
3,21443
4,19439
3,18947
3,6670
4,14653
2,22838
3,4775
4,16756
1,8861
0,23457
0,2279
3,21552
4,19528
0,24237
3,5788
4,5419
0,8762
4,3115
1,11136
2,3284
4,16855
3,4876
3,1010
2,13033
4,1381
0,14950
2,6973
1,362
2,18644
0,8622
0,4936
4,16915
0,11076
2,3055
0,6833
4,14810
4,13173
0,1150
0,222
4,18704
0,18495
3,21880
0,24377
3,23985
4,5559
3,23517
3,23686
0,2339
0,21412
3,21783
2,19468
0,18807
1,14713
3,6730
2,14482
3,22978
0,16616
0,4635
2,16587
3,8921
2,4885
1,3277
0,11254
3,22459
2,8400
1,8791
4,18526
0,391
3,6980
0,1372
0,13351
3,21933
2,19949
2,17758
2,23836
4,24155
1,5878
4,10138
3,23735
0,21630
0,6512
1,14531
2,6683
0,8892
0,4417
0,16434
4,4786
3,25239
3,14471
2,6452
2,16574
4,4557
0,25379
0,10078
1,5938
3,23675
0,21770
0,21873
3,19809
2,17589
3,17618
3,24015
0,23976
0,24384
3,11314
0,3337
3,11085
3,22688
0,22519
1,8540
3,18466
2,140
1,13211
3,1232
2,13180
3,21962
2,19918
3,24104
0,23867
0,24295
3,17498
3,17709
3,22799
3,22408
0,3226
2,11205
3,11194
0,8451
2,18577
0,1323
2,13300
3,13091
0,6543
1,14560
3,25268
3,4446
0,16465
3,23764
0,10169
0,5829
4,21661
0,23624
3,5969
0,10029
2,21721
2,14420
3,6403
0,6792
0,8983
3,25328
3,16525
3,4506
2,4697
0,22548
1,4994
3,11345
0,3366
3,8511
3,8680
0,280
0,111
4,18437
2,6891
2,13240
3,1263
3,21822
1,19858
3,23927
0,24044
1,17649
3,4687
0,4516
0,16535
0,25338
0,8993
3,6782
3,6413
0,14430
3,21731
2,10039
0,5979
3,23634
0,17659
3,24054
3,23937
2,19848
0,21832
0,1273
2,13250
4,6881
4,18427
2,101
3,290
1,8690
4,8501
3,3376
0,11355
3,4984
0,22558
2,13081
2,13310
0,1333
4,18567
2,8441
2,11184
3,11215
3,3236
4,22418
4,22789
1,17719
3,17488
0,24285
3,23877
0,24114
2,19908
3,21972
0,21671
0,5839
0,10179
3,23774
0,16475
0,4456
4,25278
4,14570
0,6553
2,21760
3,23665
1,5928
0,10068
3,25369
0,4547
1,16564
2,6442
3,14461
2,13190
0,1222
2,13201
0,150
0,18476
2,8550
0,22509
0,22698
3,11095
3,3327
4,11304
2,24394
3,23966
0,24005
1,17608
3,17599
1,19819
3,21863
0,24145
3,23826
3,17748
0,19959
3,21923
3,13341
3,1362
0,6990
3,381
2,18536
3,8781
4,8410
3,22449
1,11244
3,3267
2,4895
0,25229
4,4796
0,16424
3,4407
1,8882
2,6693
2,14521
3,6502
0,21620
3,23725
2,10128
3,5868
1,5549
3,23995
0,24367
3,21890
0,18485
4,18714
0,232
4,1140
4,13163
3,14800
3,6823
0,3045
2,11066
0,16905
0,4926
1,8632
2,8931
3,16597
0,4625
3,16606
3,22968
0,14492
0,6720
1,14703
3,18817
2,19478
4,21793
0,21402
0,2329
2,23696
3,23507
4,19538
2,21542
0,2269
3,23447
2,8871
0,16746
4,4765
3,22828
4,14643
2,6660
2,18957
2,18654
1,372
0,6963
3,14940
3,1391
2,13023
3,1000
2,4866
0,16845
0,3294
3,11126
0,3105
2,8772
3,5409
0,5798
3,24227
0,263
1,18745
3,14851
2,6872
0,1280
0,1111
2,13132
0,16954
2,4977
0,3385
2,3014
2,11037
1,8663
3,24336
0,5518
0,5689
3,19429
3,21453
0,23556
3,2378
0,8960
3,22939
3,4674
2,16657
0,6771
4,14752
2,18846
3,8820
4,22879
2,16486
2,16717
0,4734
1,14583
0,14612
0,6631
2,18906
0,19569
0,21682
3,21513
3,23787
3,23416
0,2238
3,23884
3,24276
0,5458
0,21981
3,323
0,18594
2,18605
3,13072
0,1051
4,6932
0,14911
3,11177
4,3154
2,4837
3,16814
2,8723
1,20578
3,1356
2,13375
0,14987
4,18502
0,18693
1,8424
1,3253
4,11270
1,16882
4,23812
2,24171
0,21917
3,15679
0,21614
0,21585
1,12388
2,7959
2,12019
1,9748
0,23711
3,23480
3,4433
0,16410
0,16781
4,18990
3,6536
1,14515
2,14684
4,16550
3,4573
0,14455
0,6476
0,21754
4,12159
2,7819
2,9599
3,9608
0,23651
0,24031
3,23952
0,21857
1,15739
3,20438
2,13235
3,1216
0,1187
4,164
2,18442
3,8564
0,11330
4,3313
3,3082
0,24120
4,23843
2,15628
3,21946
0,1307
3,13324
3,1096
2,20529
1,18553
4,8475
3,3202
0,11221
0,3193
3,4462
2,16441
0,6567
1,14544
3,12048
3,7908
4,21645
3,9488
1,9719
4,23740
1,12299
2,7848
3,12108
4,21705
0,21494
3,9659
3,23600
2,23591
4,16501
0,4522
4,16690
4,18881
3,14404
3,6427
2,14795
0,13264
0,1247
0,14896
0,20469
4,18413
4,18782
2,135
1,8535
4,11361
0,3342
2,16993
2,23903
0,24060
0,15768
0,21806
2,21527
0,23422
0,8814
3,4700
2,16723
3,4491
1,20948
0,6605
3,14626
0,6594
0,18932
2,317
0,18631
3,14925
3,6906
3,1065
2,13046
1,16820
4,4803
4,3160
0,11143
2,8717
0,8486
0,24242
0,7569
0,24302
0,24093
0,7429
4,257
3,18771
4,13106
0,1125
3,6846
0,14865
2,13297
1,11003
4,3020
3,4943
3,16960
2,11392
1,8657
0,8954
2,16663
3,4640
4,20808
4,14766
2,6745
2,18872
3,21467
1,15898
3,23562
0,8845
0,4751
0,16772
4,6654
4,14677
3,20919
3,18963
0,15989
3,21576
0,23473
0,24213
3,24182
4,7538
2,18660
0,346
4,1034
2,13017
0,14974
2,6957
0,13386
0,3131
4,11112
1,16871
3,4852
1,11283
1,8746
0,18720
